,T03,T04,T05,T06,T01,T07,T09,T10,T11,T02
1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7881
1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7732
1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7877
1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001
1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8054
1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7942
1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7923
1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7916
1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7661
1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7848
1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8185
1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7740
1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7864
1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7558
1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7860
1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8069
1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8034
1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8054
1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7680
1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7866
1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7874
1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7862
1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8088
1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7492
1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6040
1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7654
1864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7878
1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7907
1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7864
1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7931
1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7897
1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871
1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7913
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7891
1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7747
1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7597
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7787
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8054
1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7762
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7401
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7958
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7866
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5676
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8055
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7152
1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6717
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7081
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7211
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7342
1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7016
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7723
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8041
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8226
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7312
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7706
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7178
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7356
1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7663
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7513
1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7828
1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7708
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7866
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7380
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6115
1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7853
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7779
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8095
1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7917
1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7904
1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7604
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7953
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7940
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7750
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7780
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7316
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7813
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7948
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8256
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248
1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8019
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8121
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7990
1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8154
1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8071
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7986
1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8154
1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7847
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8344
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8155
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7973
1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7987
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7820
1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7641
1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7947
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7962
1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8113
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8176
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7765
1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8270
1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8142
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8279
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8008
1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7261
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6554
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7753
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7651
1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7963
1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7621
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7668
1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8026
1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7688
1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7836
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6931
1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7489
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8064
1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032
1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8033
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660
1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8020
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8082
1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7838
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7873
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8038
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7556
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7489
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8209
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7889
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8091
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8018
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7706
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7673
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8047
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7819
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7534
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8208
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7473
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7702
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7723
1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8012
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7852
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7816
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7712
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7479
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8170
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7607
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7947
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7297
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8121
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8113
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7909
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8067
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7785
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7900
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7768
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7738
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7054
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7504
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7384
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7961
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7611
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7740
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8453
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7922
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7638
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8193
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7794
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7446
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8111
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7617
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8092
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7778
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7901
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7901
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8095
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7778
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7949
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8085
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7928
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8020
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7422
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7274
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6380
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8104
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7645
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7777
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7948
2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8004
2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7822
2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7619
2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8099
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7978
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8090
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7806
2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7813
2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7907
2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8144
2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8058
2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7789
2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7820
2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7811
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7777
2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7839
2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8178
2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8223
2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7993
2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7614
2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8033
2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8149
2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8046
2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8371
2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8019
2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7723
2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8084
2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7717
2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7661
2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7888
2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7697
2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7719
2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7731
2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8084
2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7620
2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6589
2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8053
2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7633
2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8101
2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8141
2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8133
2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8166
2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8285
2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8319
2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7911
2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7896
2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7956
2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7978
2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8242
2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7739
2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006
2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8186
2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8171
2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8336
2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8328
2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8271
2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8331
2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8130
2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8203
2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8364
2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8325
2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7968
2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8043
2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7884
2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8205
2096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8234
2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8410
2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8051
2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8261
2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8272
2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248
2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8270
2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8066
2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7424
2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7348
2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6395
2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8225
2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8314
2110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8043
2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8182
2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8388
2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8056
2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8239
2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7735
2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8018
2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8292
2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8270
2119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8395
2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8440
2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8179
2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8096
2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333
2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8083
2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8283
2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8446
2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233
2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871
2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8240
2130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7919
2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8059
2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8063
2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8479
2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281
2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8128
2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8254
2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345
2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8422
2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8292
2140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8082
2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7767
2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8462
2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8236
2144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7962
2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8278
2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8027
2147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7529
2148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6283
2149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8476
2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7991
2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8145
2152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7929
2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8316
2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7950
2155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7916
2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8308
2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7914
2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8271
2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7934
2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8473
2161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8467
2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7745
2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7949
2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7986
2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7958
2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790
2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8135
2168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8136
2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8323
