,T03,T04,T05,T06,T02,index
2614,0.0,0.0,0.0,0.0,9196,2661
2615,0.0,0.0,0.0,0.0,9425,2662
2616,0.0,0.0,0.0,0.0,9442,2663
2617,0.0,0.0,0.0,0.0,9188,2664
2618,0.0,0.0,0.0,0.0,9411,2665
2619,0.0,0.0,0.0,0.0,9402,2666
2620,0.0,0.0,0.0,0.0,9195,2667
2621,0.0,0.0,0.0,0.0,8768,2668
2622,0.0,0.0,0.0,0.0,9368,2669
2623,0.0,0.0,0.0,0.0,9761,2670
2624,0.0,0.0,0.0,0.0,9546,2671
2625,0.0,0.0,0.0,0.0,9395,2672
2626,0.0,0.0,0.0,0.0,9405,2673
2627,0.0,0.0,0.0,0.0,9078,2674
2628,0.0,0.0,0.0,0.0,8722,2675
2629,0.0,0.0,0.0,0.0,6975,2676
2630,0.0,0.0,0.0,0.0,9455,2677
2631,0.0,0.0,0.0,0.0,8573,2678
2632,0.0,0.0,0.0,0.0,9427,2679
2633,0.0,0.0,0.0,0.0,9591,2680
2634,0.0,0.0,0.0,0.0,9651,2681
2635,0.0,0.0,0.0,0.0,9634,2682
2636,0.0,0.0,0.0,0.0,9410,2683
2637,0.0,0.0,0.0,0.0,9383,2684
2638,0.0,0.0,0.0,0.0,9836,2685
2639,0.0,0.0,0.0,0.0,9683,2686
2640,0.0,0.0,0.0,0.0,9051,2687
2641,0.0,0.0,0.0,0.0,9259,2688
2642,0.0,0.0,0.0,0.0,9445,2689
2643,0.0,0.0,0.0,0.0,9370,2690
2644,0.0,0.0,0.0,0.0,9067,2691
2645,0.0,0.0,0.0,0.0,9674,2692
2646,0.0,0.0,0.0,0.0,9634,2693
2647,0.0,0.0,0.0,0.0,9195,2694
2648,0.0,0.0,0.0,0.0,9602,2695
2649,0.0,0.0,0.0,0.0,9390,2696
2650,0.0,0.0,0.0,0.0,9417,2697
2651,0.0,0.0,0.0,0.0,9586,2698
2652,0.0,0.0,0.0,0.0,9428,2699
2653,0.0,0.0,0.0,0.0,9367,2700
2654,0.0,0.0,0.0,0.0,9630,2701
2655,0.0,0.0,0.0,0.0,9770,2702
2656,0.0,0.0,0.0,0.0,8419,2703
2657,0.0,0.0,0.0,0.0,9413,2704
2658,0.0,0.0,0.0,0.0,9821,2705
2659,0.0,0.0,0.0,0.0,9807,2706
2660,0.0,0.0,0.0,0.0,9590,2707
2661,0.0,0.0,0.0,0.0,9562,2708
2662,0.0,0.0,0.0,0.0,9374,2709
2663,0.0,0.0,0.0,0.0,9533,2710
2664,0.0,0.0,0.0,0.0,9343,2711
2665,0.0,0.0,0.0,0.0,9340,2712
2666,0.0,0.0,0.0,0.0,9400,2713
2667,0.0,0.0,0.0,0.0,9537,2714
2668,0.0,0.0,0.0,0.0,9508,2715
2669,0.0,0.0,0.0,0.0,8497,2716
2670,0.0,0.0,0.0,0.0,6826,2717
2671,0.0,0.0,0.0,0.0,9486,2718
2672,0.0,0.0,0.0,0.0,9220,2719
2673,0.0,0.0,0.0,0.0,9658,2720
2674,0.0,0.0,0.0,0.0,9411,2721
2675,0.0,0.0,0.0,0.0,9644,2722
2676,0.0,0.0,0.0,0.0,9386,2723
2677,0.0,0.0,0.0,0.0,9416,2724
2678,0.0,0.0,0.0,0.0,9630,2725
2679,0.0,0.0,0.0,0.0,8360,2726
2680,0.0,0.0,0.0,0.0,9703,2727
2681,0.0,0.0,0.0,0.0,9667,2728
2682,0.0,0.0,0.0,0.0,9491,2729
2683,0.0,0.0,0.0,0.0,9711,2730
2684,0.0,0.0,0.0,0.0,9417,2731
2685,0.0,0.0,0.0,0.0,9528,2732
2686,0.0,0.0,0.0,0.0,9881,2733
2687,0.0,0.0,0.0,0.0,9844,2734
2688,0.0,0.0,0.0,0.0,9427,2735
2689,0.0,0.0,0.0,0.0,9452,2736
2690,0.0,0.0,0.0,0.0,9598,2737
2691,0.0,0.0,0.0,0.0,8781,2738
2692,0.0,0.0,0.0,0.0,9657,2739
2693,0.0,0.0,0.0,0.0,9043,2740
2694,0.0,0.0,0.0,0.0,9423,2741
2695,0.0,0.0,0.0,0.0,9392,2742
2696,0.0,0.0,0.0,0.0,9836,2743
2697,0.0,0.0,0.0,0.0,9643,2744
2698,0.0,0.0,0.0,0.0,9865,2745
2699,0.0,0.0,0.0,0.0,9300,2746
2700,0.0,0.0,0.0,0.0,9427,2747
2701,0.0,0.0,0.0,0.0,9249,2748
2702,0.0,0.0,0.0,0.0,9793,2749
2703,0.0,0.0,0.0,0.0,9621,2750
2704,0.0,0.0,0.0,0.0,8543,2751
2705,0.0,0.0,0.0,0.0,9567,2752
2706,0.0,0.0,0.0,0.0,9367,2753
2707,0.0,0.0,0.0,0.0,9586,2754
2708,0.0,0.0,0.0,0.0,9416,2755
2709,0.0,0.0,0.0,0.0,9686,2756
2710,0.0,0.0,0.0,0.0,8346,2757
2711,0.0,0.0,0.0,0.0,6605,2758
2712,0.0,0.0,0.0,0.0,8641,2759
2713,0.0,0.0,0.0,0.0,8866,2760
2714,0.0,0.0,0.0,0.0,8414,2761
2715,0.0,0.0,0.0,0.0,8906,2762
2716,0.0,0.0,0.0,0.0,8757,2763
2717,0.0,0.0,0.0,0.0,8760,2764
2718,0.0,0.0,0.0,0.0,8528,2765
2719,0.0,0.0,0.0,0.0,8705,2766
2720,0.0,0.0,0.0,0.0,8558,2767
2721,0.0,0.0,0.0,0.0,8746,2768
2722,0.0,0.0,0.0,0.0,8562,2769
2723,0.0,0.0,0.0,0.0,8064,2770
2724,0.0,0.0,0.0,0.0,9147,2771
2725,0.0,0.0,0.0,0.0,8345,2772
2726,0.0,0.0,0.0,0.0,8811,2773
2727,0.0,0.0,0.0,0.0,8756,2774
2728,0.0,0.0,0.0,0.0,8553,2775
2729,0.0,0.0,0.0,0.0,8904,2776
2730,0.0,0.0,0.0,0.0,8372,2777
2731,0.0,0.0,0.0,0.0,8920,2778
2732,0.0,0.0,0.0,0.0,8511,2779
2733,0.0,0.0,0.0,0.0,8716,2780
2734,0.0,0.0,0.0,0.0,8317,2781
2735,0.0,0.0,0.0,0.0,7553,2782
2736,0.0,0.0,0.0,0.0,8479,2783
2737,0.0,0.0,0.0,0.0,8260,2784
2738,0.0,0.0,0.0,0.0,8841,2785
2739,0.0,0.0,0.0,0.0,8544,2786
2740,0.0,0.0,0.0,0.0,8522,2787
2741,0.0,0.0,0.0,0.0,8609,2788
2742,0.0,0.0,0.0,0.0,8667,2789
2743,0.0,0.0,0.0,0.0,8631,2790
2744,0.0,0.0,0.0,0.0,8285,2791
2745,0.0,0.0,0.0,0.0,8229,2792
2746,0.0,0.0,0.0,0.0,8232,2793
2747,0.0,0.0,0.0,0.0,8071,2794
2748,0.0,0.0,0.0,0.0,8250,2795
2749,0.0,0.0,0.0,0.0,8698,2796
2750,0.0,0.0,0.0,0.0,7998,2797
2751,0.0,0.0,0.0,0.0,7740,2798
2752,0.0,0.0,0.0,0.0,6413,2799
2753,0.0,0.0,0.0,0.0,8928,2800
2754,0.0,0.0,0.0,0.0,9058,2801
2755,0.0,0.0,0.0,0.0,9282,2802
2756,0.0,0.0,0.0,0.0,9051,2803
2757,0.0,0.0,0.0,0.0,8660,2804
2758,0.0,0.0,0.0,0.0,8845,2805
2759,0.0,0.0,0.0,0.0,9413,2806
2760,0.0,0.0,0.0,0.0,9136,2807
2761,0.0,0.0,0.0,0.0,9395,2808
2762,0.0,0.0,0.0,0.0,9088,2809
2763,0.0,0.0,0.0,0.0,9283,2810
2764,0.0,0.0,0.0,0.0,9681,2811
2765,0.0,0.0,0.0,0.0,9215,2812
2766,0.0,0.0,0.0,0.0,9618,2813
2767,0.0,0.0,0.0,0.0,9441,2814
2768,0.0,0.0,0.0,0.0,9467,2815
2769,0.0,0.0,0.0,0.0,9253,2816
2770,0.0,0.0,0.0,0.0,8774,2817
2771,0.0,0.0,0.0,0.0,9369,2818
2772,0.0,0.0,0.0,0.0,9193,2819
2773,0.0,0.0,0.0,0.0,9203,2820
2774,0.0,0.0,0.0,0.0,9433,2821
2775,0.0,0.0,0.0,0.0,9610,2822
2776,0.0,0.0,0.0,0.0,9123,2823
2777,0.0,0.0,0.0,0.0,9167,2824
2778,0.0,0.0,0.0,0.0,9152,2825
2779,0.0,0.0,0.0,0.0,9045,2826
2780,0.0,0.0,0.0,0.0,9595,2827
2781,0.0,0.0,0.0,0.0,9207,2828
2782,0.0,0.0,0.0,0.0,9000,2829
2783,0.0,0.0,0.0,0.0,8978,2830
2784,0.0,0.0,0.0,0.0,9339,2831
2785,0.0,0.0,0.0,0.0,9147,2832
2786,0.0,0.0,0.0,0.0,9212,2833
2787,0.0,0.0,0.0,0.0,9342,2834
2788,0.0,0.0,0.0,0.0,9118,2835
2789,0.0,0.0,0.0,0.0,9125,2836
2790,0.0,0.0,0.0,0.0,9021,2837
2791,0.0,0.0,0.0,0.0,9113,2838
2792,0.0,0.0,0.0,0.0,8803,2839
2793,0.0,0.0,0.0,0.0,5992,2840
2794,0.0,0.0,0.0,0.0,9253,2841
2795,0.0,0.0,0.0,0.0,9151,2842
2796,0.0,0.0,0.0,0.0,8985,2843
2797,0.0,0.0,0.0,0.0,9515,2844
2798,0.0,0.0,0.0,0.0,9566,2845
2799,0.0,0.0,0.0,0.0,9371,2846
2800,0.0,0.0,0.0,0.0,9376,2847
2801,0.0,0.0,0.0,0.0,9350,2848
2802,0.0,0.0,0.0,0.0,9393,2849
2803,0.0,0.0,0.0,0.0,9377,2850
2804,0.0,0.0,0.0,0.0,9135,2851
2805,0.0,0.0,0.0,0.0,8130,2852
2806,0.0,0.0,0.0,0.0,9368,2853
2807,0.0,0.0,0.0,0.0,9330,2854
2808,0.0,0.0,0.0,0.0,9183,2855
2809,0.0,0.0,0.0,0.0,9391,2856
2810,0.0,0.0,0.0,0.0,9105,2857
2811,0.0,0.0,0.0,0.0,9324,2858
2812,0.0,0.0,0.0,0.0,9729,2859
2813,0.0,0.0,0.0,0.0,9343,2860
2814,0.0,0.0,0.0,0.0,9494,2861
2815,0.0,0.0,0.0,0.0,9478,2862
2816,0.0,0.0,0.0,0.0,9517,2863
2817,0.0,0.0,0.0,0.0,9473,2864
2818,0.0,0.0,0.0,0.0,8680,2865
2819,0.0,0.0,0.0,0.0,9440,2866
2820,0.0,0.0,0.0,0.0,9480,2867
2821,0.0,0.0,0.0,0.0,9347,2868
2822,0.0,0.0,0.0,0.0,9269,2869
2823,0.0,0.0,0.0,0.0,9280,2870
2824,0.0,0.0,0.0,0.0,9452,2871
2825,0.0,0.0,0.0,0.0,9203,2872
2826,0.0,0.0,0.0,0.0,9267,2873
2827,0.0,0.0,0.0,0.0,9428,2874
2828,0.0,0.0,0.0,0.0,9247,2875
2829,0.0,0.0,0.0,0.0,9259,2876
2830,0.0,0.0,0.0,0.0,8430,2877
2831,0.0,0.0,0.0,0.0,9269,2878
2832,0.0,0.0,0.0,0.0,9396,2879
2833,0.0,0.0,0.0,0.0,8202,2880
2834,0.0,0.0,0.0,0.0,6478,2881
2835,0.0,0.0,0.0,0.0,9166,2882
2836,0.0,0.0,0.0,0.0,9329,2883
2837,0.0,0.0,0.0,0.0,9384,2884
2838,0.0,0.0,0.0,0.0,9324,2885
2839,0.0,0.0,0.0,0.0,9524,2886
2840,0.0,0.0,0.0,0.0,8918,2887
2841,0.0,0.0,0.0,0.0,9089,2888
2842,0.0,0.0,0.0,0.0,9325,2889
2843,0.0,0.0,0.0,0.0,9105,2890
2844,0.0,0.0,0.0,0.0,9204,2891
2845,0.0,0.0,0.0,0.0,9368,2892
2846,0.0,0.0,0.0,0.0,9542,2893
2847,0.0,0.0,0.0,0.0,9120,2894
2848,0.0,0.0,0.0,0.0,9488,2895
2849,0.0,0.0,0.0,0.0,9649,2896
2850,0.0,0.0,0.0,0.0,9337,2897
2851,0.0,0.0,0.0,0.0,9572,2898
2852,0.0,0.0,0.0,0.0,9342,2899
2853,0.0,0.0,0.0,0.0,8519,2900
2854,0.0,0.0,0.0,0.0,9714,2901
2855,0.0,0.0,0.0,0.0,9340,2902
2856,0.0,0.0,0.0,0.0,8979,2903
2857,0.0,0.0,0.0,0.0,9509,2904
2858,0.0,0.0,0.0,0.0,9586,2905
2859,0.0,0.0,0.0,0.0,9543,2906
2860,0.0,0.0,0.0,0.0,9332,2907
2861,0.0,0.0,0.0,0.0,9545,2908
2862,0.0,0.0,0.0,0.0,9394,2909
2863,0.0,0.0,0.0,0.0,9642,2910
2864,0.0,0.0,0.0,0.0,9380,2911
2865,0.0,0.0,0.0,0.0,9165,2912
2866,0.0,0.0,0.0,0.0,9288,2913
2867,0.0,0.0,0.0,0.0,9289,2914
2868,0.0,0.0,0.0,0.0,9081,2915
2869,0.0,0.0,0.0,0.0,9308,2916
2870,0.0,0.0,0.0,0.0,9497,2917
2871,0.0,0.0,0.0,0.0,9505,2918
2872,0.0,0.0,0.0,0.0,9362,2919
2873,0.0,0.0,0.0,0.0,9369,2920
2874,0.0,0.0,0.0,0.0,8757,2921
2875,0.0,0.0,0.0,0.0,6133,2922
2876,0.0,0.0,0.0,0.0,8761,2923
2877,0.0,0.0,0.0,0.0,9513,2924
2878,0.0,0.0,0.0,0.0,9299,2925
2879,0.0,0.0,0.0,0.0,8891,2926
2880,0.0,0.0,0.0,0.0,9360,2927
2881,0.0,0.0,0.0,0.0,9329,2928
2882,0.0,0.0,0.0,0.0,9286,2929
2883,0.0,0.0,0.0,0.0,9429,2930
2884,0.0,0.0,0.0,0.0,9131,2931
2885,0.0,0.0,0.0,0.0,9707,2932
2886,0.0,0.0,0.0,0.0,9153,2933
2887,0.0,0.0,0.0,0.0,9120,2934
2888,0.0,0.0,0.0,0.0,8953,2935
2889,0.0,0.0,0.0,0.0,9114,2936
2890,0.0,0.0,0.0,0.0,9698,2937
2891,0.0,0.0,0.0,0.0,9547,2938
2892,0.0,0.0,0.0,0.0,9313,2939
2893,0.0,0.0,0.0,0.0,9490,2940
2894,0.0,0.0,0.0,0.0,9068,2941
2895,0.0,0.0,0.0,0.0,9047,2942
2896,0.0,0.0,0.0,0.0,9495,2943
2897,0.0,0.0,0.0,0.0,9289,2944
2898,0.0,0.0,0.0,0.0,9675,2945
2899,0.0,0.0,0.0,0.0,9516,2946
2900,0.0,0.0,0.0,0.0,9019,2947
2901,0.0,0.0,0.0,0.0,9059,2948
2902,0.0,0.0,0.0,0.0,9275,2949
2903,0.0,0.0,0.0,0.0,9685,2950
2904,0.0,0.0,0.0,0.0,9288,2951
2905,0.0,0.0,0.0,0.0,9451,2952
2906,0.0,0.0,0.0,0.0,9478,2953
2907,0.0,0.0,0.0,0.0,9621,2954
2908,0.0,0.0,0.0,0.0,9314,2955
2909,0.0,0.0,0.0,0.0,9185,2956
2910,0.0,0.0,0.0,0.0,9399,2957
2911,0.0,0.0,0.0,0.0,9248,2958
2912,0.0,0.0,0.0,0.0,9609,2959
2913,0.0,0.0,0.0,0.0,9290,2960
2914,0.0,0.0,0.0,0.0,9144,2961
2915,0.0,0.0,0.0,0.0,8685,2962
2916,0.0,0.0,0.0,0.0,6543,2963
2917,0.0,0.0,0.0,0.0,9072,2964
2918,0.0,0.0,0.0,0.0,9420,2965
2919,0.0,0.0,0.0,0.0,9594,2966
2920,0.0,0.0,0.0,0.0,9804,2967
2921,0.0,0.0,0.0,0.0,9394,2968
2922,0.0,0.0,0.0,0.0,9020,2969
2923,0.0,0.0,0.0,0.0,8817,2970
2924,0.0,0.0,0.0,0.0,9135,2971
2925,0.0,0.0,0.0,0.0,8989,2972
2926,0.0,0.0,0.0,0.0,9419,2973
2927,0.0,0.0,0.0,0.0,8869,2974
2928,0.0,0.0,0.0,0.0,9504,2975
2929,0.0,0.0,0.0,0.0,9534,2976
2930,0.0,0.0,0.0,0.0,9439,2977
2931,0.0,0.0,0.0,0.0,9269,2978
2932,0.0,0.0,0.0,0.0,9487,2979
2933,0.0,0.0,0.0,0.0,9244,2980
2934,0.0,0.0,0.0,0.0,9468,2981
2935,0.0,0.0,0.0,0.0,9410,2982
2936,0.0,0.0,0.0,0.0,8782,2983
2937,0.0,0.0,0.0,0.0,9434,2984
2938,0.0,0.0,0.0,0.0,9209,2985
2939,0.0,0.0,0.0,0.0,9430,2986
2940,0.0,0.0,0.0,0.0,9205,2987
2941,0.0,0.0,0.0,0.0,9246,2988
2942,0.0,0.0,0.0,0.0,9389,2989
2943,0.0,0.0,0.0,0.0,9190,2990
2944,0.0,0.0,0.0,0.0,9275,2991
2945,0.0,0.0,0.0,0.0,9667,2992
2946,0.0,0.0,0.0,0.0,9386,2993
2947,0.0,0.0,0.0,0.0,9025,2994
2948,0.0,0.0,0.0,0.0,8988,2995
2949,0.0,0.0,0.0,0.0,9020,2996
2950,0.0,0.0,0.0,0.0,9321,2997
2951,0.0,0.0,0.0,0.0,9120,2998
2952,0.0,0.0,0.0,0.0,8745,2999
2953,0.0,0.0,0.0,0.0,9199,3000
2954,0.0,0.0,0.0,0.0,9386,3001
2955,0.0,0.0,0.0,0.0,9273,3002
2956,0.0,0.0,0.0,0.0,8208,3003
2957,0.0,0.0,0.0,0.0,6875,3004
2958,0.0,0.0,0.0,0.0,8964,3005
2959,0.0,0.0,0.0,0.0,9575,3006
2960,0.0,0.0,0.0,0.0,9319,3007
2961,0.0,0.0,0.0,0.0,9120,3008
2962,0.0,0.0,0.0,0.0,9340,3009
2963,0.0,0.0,0.0,0.0,8955,3010
2964,0.0,0.0,0.0,0.0,8732,3011
2965,0.0,0.0,0.0,0.0,9071,3012
2966,0.0,0.0,0.0,0.0,9308,3013
2967,0.0,0.0,0.0,0.0,8959,3014
2968,0.0,0.0,0.0,0.0,9163,3015
2969,0.0,0.0,0.0,0.0,9345,3016
2970,0.0,0.0,0.0,0.0,9158,3017
2971,0.0,0.0,0.0,0.0,9343,3018
2972,0.0,0.0,0.0,0.0,9538,3019
2973,0.0,0.0,0.0,0.0,9082,3020
2974,0.0,0.0,0.0,0.0,9116,3021
2975,0.0,0.0,0.0,0.0,9064,3022
2976,0.0,0.0,0.0,0.0,9004,3023
2977,0.0,0.0,0.0,0.0,8897,3024
2978,0.0,0.0,0.0,0.0,9335,3025
2979,0.0,0.0,0.0,0.0,9027,3026
2980,0.0,0.0,0.0,0.0,8767,3027
2981,0.0,0.0,0.0,0.0,9103,3028
2982,0.0,0.0,0.0,0.0,9314,3029
2983,0.0,0.0,0.0,0.0,9054,3030
2984,0.0,0.0,0.0,0.0,9270,3031
2985,0.0,0.0,0.0,0.0,9594,3032
2986,0.0,0.0,0.0,0.0,9285,3033
2987,0.0,0.0,0.0,0.0,7948,3035
2988,0.0,0.0,0.0,0.0,9075,3036
2989,0.0,0.0,0.0,0.0,8906,3037
2990,0.0,0.0,0.0,0.0,6348,3038
2991,0.0,0.0,0.0,0.0,9247,3039
2992,0.0,0.0,0.0,0.0,7039,3040
2993,0.0,0.0,0.0,0.0,8282,3041
2994,0.0,0.0,0.0,0.0,7880,3042
2995,0.0,0.0,0.0,0.0,8398,3043
2996,0.0,0.0,0.0,0.0,8497,3044
2997,0.0,0.0,0.0,0.0,6362,3045
2998,0.0,0.0,0.0,0.0,9034,3046
2999,0.0,0.0,0.0,0.0,8759,3047
3000,0.0,0.0,0.0,0.0,8936,3048
3001,0.0,0.0,0.0,0.0,9549,3049
3002,0.0,0.0,0.0,0.0,8965,3050
3003,0.0,0.0,0.0,0.0,7906,3051
3004,0.0,0.0,0.0,0.0,8718,3052
3005,0.0,0.0,0.0,0.0,8731,3053
3006,0.0,0.0,0.0,0.0,9125,3054
3007,0.0,0.0,0.0,0.0,8803,3055
3008,0.0,0.0,0.0,0.0,8752,3056
3009,0.0,0.0,0.0,0.0,9135,3057
3010,0.0,0.0,0.0,0.0,8942,3058
3011,0.0,0.0,0.0,0.0,8667,3059
3012,0.0,0.0,0.0,0.0,9135,3060
3013,0.0,0.0,0.0,0.0,9501,3061
3014,0.0,0.0,0.0,0.0,9122,3062
3015,0.0,0.0,0.0,0.0,9083,3063
3016,0.0,0.0,0.0,0.0,9231,3064
3017,0.0,0.0,0.0,0.0,9083,3065
3018,0.0,0.0,0.0,0.0,9088,3066
3019,0.0,0.0,0.0,0.0,9458,3067
3020,0.0,0.0,0.0,0.0,9076,3068
3021,0.0,0.0,0.0,0.0,9273,3069
3022,0.0,0.0,0.0,0.0,8878,3070
3023,0.0,0.0,0.0,0.0,8863,3071
3024,0.0,0.0,0.0,0.0,8867,3072
3025,0.0,0.0,0.0,0.0,9055,3073
3026,0.0,0.0,0.0,0.0,8859,3074
3027,0.0,0.0,0.0,0.0,8683,3075
3028,0.0,0.0,0.0,0.0,9071,3076
3029,0.0,0.0,0.0,0.0,9097,3077
3030,0.0,0.0,0.0,0.0,9434,3078
3031,0.0,0.0,0.0,0.0,8475,3079
3032,0.0,0.0,0.0,0.0,9007,3080
3033,0.0,0.0,0.0,0.0,8678,3081
3034,0.0,0.0,0.0,0.0,9409,3082
3035,0.0,0.0,0.0,0.0,8840,3083
3036,0.0,0.0,0.0,0.0,9133,3084
3037,0.0,0.0,0.0,0.0,8362,3085
3038,0.0,0.0,0.0,0.0,6077,3086
3039,0.0,0.0,0.0,0.0,8924,3087
3040,0.0,0.0,0.0,0.0,9284,3088
3041,0.0,0.0,0.0,0.0,8895,3089
3042,0.0,0.0,0.0,0.0,9042,3090
3043,0.0,0.0,0.0,0.0,9293,3091
3044,0.0,0.0,0.0,0.0,9282,3092
3045,0.0,0.0,0.0,0.0,8417,3093
3046,0.0,0.0,0.0,0.0,9033,3094
3047,0.0,0.0,0.0,0.0,9036,3095
3048,0.0,0.0,0.0,0.0,9275,3096
3049,0.0,0.0,0.0,0.0,8730,3097
3050,0.0,0.0,0.0,0.0,9131,3098
3051,0.0,0.0,0.0,0.0,9078,3099
3052,0.0,0.0,0.0,0.0,9029,3100
3053,0.0,0.0,0.0,0.0,9145,3101
3054,0.0,0.0,0.0,0.0,9072,3102
3055,0.0,0.0,0.0,0.0,9049,3103
3056,0.0,0.0,0.0,0.0,9389,3104
3057,0.0,0.0,0.0,0.0,8856,3105
3058,0.0,0.0,0.0,0.0,9089,3106
3059,0.0,0.0,0.0,0.0,9052,3107
3060,0.0,0.0,0.0,0.0,9226,3108
3061,0.0,0.0,0.0,0.0,8808,3109
3062,0.0,0.0,0.0,0.0,9059,3110
3063,0.0,0.0,0.0,0.0,8570,3111
3064,0.0,0.0,0.0,0.0,9008,3112
3065,0.0,0.0,0.0,0.0,9000,3113
3066,0.0,0.0,0.0,0.0,8619,3114
3067,0.0,0.0,0.0,0.0,9193,3115
3068,0.0,0.0,0.0,0.0,9241,3116
3069,0.0,0.0,0.0,0.0,9242,3117
3070,0.0,0.0,0.0,0.0,8923,3118
3071,0.0,0.0,0.0,0.0,9190,3119
3072,0.0,0.0,0.0,0.0,8989,3120
3073,0.0,0.0,0.0,0.0,9006,3121
3074,0.0,0.0,0.0,0.0,8777,3122
3075,0.0,0.0,0.0,0.0,8985,3123
3076,0.0,0.0,0.0,0.0,8169,3124
3077,0.0,0.0,0.0,0.0,8511,3125
3078,0.0,0.0,0.0,0.0,8279,3126
3079,0.0,0.0,0.0,0.0,6214,3127
3080,0.0,0.0,0.0,0.0,8423,3128
3081,0.0,0.0,0.0,0.0,9013,3129
3082,0.0,0.0,0.0,0.0,8808,3130
3083,0.0,0.0,0.0,0.0,9009,3131
3084,0.0,0.0,0.0,0.0,8630,3132
3085,0.0,0.0,0.0,0.0,9209,3133
3086,0.0,0.0,0.0,0.0,8193,3134
3087,0.0,0.0,0.0,0.0,9005,3135
3088,0.0,0.0,0.0,0.0,8856,3136
3089,0.0,0.0,0.0,0.0,8908,3137
3090,0.0,0.0,0.0,0.0,8913,3138
3091,0.0,0.0,0.0,0.0,8898,3139
3092,0.0,0.0,0.0,0.0,9308,3140
3093,0.0,0.0,0.0,0.0,8648,3141
3094,0.0,0.0,0.0,0.0,8929,3142
3095,0.0,0.0,0.0,0.0,9281,3143
3096,0.0,0.0,0.0,0.0,8829,3144
3097,0.0,0.0,0.0,0.0,9045,3145
3098,0.0,0.0,0.0,0.0,9045,3146
3099,0.0,0.0,0.0,0.0,9051,3147
3100,0.0,0.0,0.0,0.0,9298,3148
3101,0.0,0.0,0.0,0.0,9222,3149
3102,0.0,0.0,0.0,0.0,8672,3150
3103,0.0,0.0,0.0,0.0,8852,3151
3104,0.0,0.0,0.0,0.0,8986,3152
3105,0.0,0.0,0.0,0.0,9198,3153
3106,0.0,0.0,0.0,0.0,9025,3154
3107,0.0,0.0,0.0,0.0,9246,3155
3108,0.0,0.0,0.0,0.0,8809,3156
3109,0.0,0.0,0.0,0.0,8821,3157
3110,0.0,0.0,0.0,0.0,8857,3158
3111,0.0,0.0,0.0,0.0,8425,3159
3112,0.0,0.0,0.0,0.0,9000,3160
3113,0.0,0.0,0.0,0.0,8803,3161
3114,0.0,0.0,0.0,0.0,9147,3162
3115,0.0,0.0,0.0,0.0,8958,3163
3116,0.0,0.0,0.0,0.0,9023,3164
3117,0.0,0.0,0.0,0.0,9186,3165
3118,0.0,0.0,0.0,0.0,8728,3166
3119,0.0,0.0,0.0,0.0,8484,3167
3120,0.0,0.0,0.0,0.0,6133,3168
3121,0.0,0.0,0.0,0.0,8838,3169
3122,0.0,0.0,0.0,0.0,8606,3170
3123,0.0,0.0,0.0,0.0,9363,3171
3124,0.0,0.0,0.0,0.0,9041,3172
3125,0.0,0.0,0.0,0.0,8879,3173
3126,0.0,0.0,0.0,0.0,8891,3174
3127,0.0,0.0,0.0,0.0,9021,3175
3128,0.0,0.0,0.0,0.0,8962,3176
3129,0.0,0.0,0.0,0.0,9018,3177
3130,0.0,0.0,0.0,0.0,9051,3178
3131,0.0,0.0,0.0,0.0,9115,3179
3132,0.0,0.0,0.0,0.0,8948,3180
3133,0.0,0.0,0.0,0.0,9087,3181
3134,0.0,0.0,0.0,0.0,8484,3182
3135,0.0,0.0,0.0,0.0,9100,3183
3136,0.0,0.0,0.0,0.0,8896,3184
3137,0.0,0.0,0.0,0.0,8827,3185
3138,0.0,0.0,0.0,0.0,8889,3186
3139,0.0,0.0,0.0,0.0,8864,3187
3140,0.0,0.0,0.0,0.0,9039,3188
3141,0.0,0.0,0.0,0.0,9086,3189
3142,0.0,0.0,0.0,0.0,9426,3190
3143,0.0,0.0,0.0,0.0,9232,3191
3144,0.0,0.0,0.0,0.0,8666,3192
3145,0.0,0.0,0.0,0.0,9061,3193
3146,0.0,0.0,0.0,0.0,9030,3194
3147,0.0,0.0,0.0,0.0,8892,3195
3148,0.0,0.0,0.0,0.0,8810,3196
3149,0.0,0.0,0.0,0.0,8881,3197
3150,0.0,0.0,0.0,0.0,8603,3198
3151,0.0,0.0,0.0,0.0,8898,3199
3152,0.0,0.0,0.0,0.0,8231,3200
3153,0.0,0.0,0.0,0.0,8027,3201
3154,0.0,0.0,0.0,0.0,8580,3202
3155,0.0,0.0,0.0,0.0,9229,3203
3156,0.0,0.0,0.0,0.0,8838,3204
3157,0.0,0.0,0.0,0.0,9050,3205
3158,0.0,0.0,0.0,0.0,9445,3206
3159,0.0,0.0,0.0,0.0,8924,3207
3160,0.0,0.0,0.0,0.0,8142,3208
3161,0.0,0.0,0.0,0.0,5909,3209
3162,0.0,0.0,0.0,0.0,8887,3210
3163,0.0,0.0,0.0,0.0,9255,3211
3164,0.0,0.0,0.0,0.0,9233,3212
3165,0.0,0.0,0.0,0.0,8831,3213
3166,0.0,0.0,0.0,0.0,8903,3214
3167,0.0,0.0,0.0,0.0,9081,3215
3168,0.0,0.0,0.0,0.0,8920,3216
3169,0.0,0.0,0.0,0.0,9472,3217
3170,0.0,0.0,0.0,0.0,8905,3218
3171,0.0,0.0,0.0,0.0,9126,3219
3172,0.0,0.0,0.0,0.0,9102,3220
